"SUBMITTED_DATE","CASE_NO","NAME","ADDRESS","ADDRESS2","CITY","STATE","POSTAL_CODE","NBR_IMMIGRANTS","BEGIN_DATE","END_DATE","JOB_TITLE","DOL_DECISION_DATE","CERTIFIED_BEGIN_DATE","CERTIFIED_END_DATE","JOB_CODE","APPROVAL_STATUS","WAGE_RATE_1","RATE_PER_1","MAX_RATE_1","PART_TIME_1","CITY_1","STATE_1","PREVAILING_WAGE_1","WAGE_SOURCE_1","YR_SOURCE_PUB_1","OTHER_WAGE_SOURCE_1","WAGE_RATE_2","RATE_PER_2","MAX_RATE_2","PART_TIME_2","CITY_2","STATE_2","PREVAILING_WAGE_2","WAGE_SOURCE_2","YR_SOURCE_PUB_2","OTHER_WAGE_SOURCE_2"
2002-02-12 10:38:00,"I-02043-0016743","Guilford Day School","3310 Horse Pen Creek Road","","Greensboro","NC","27410     ","001","08/01/2002","08/01/2003","Director of Technology","02/12/2002","08/01/2002","08/01/2003","099","Certified",27500.00000,"Year",,"N","Greensboro","NC",26478.00000,"Collective Bargaining Agreement","","","","","","","","","","","",""
2002-02-12 10:38:00,"I-02043-0016745","Covenant Care, Inc. d/b/a Silver Hills Healthcare ","27071 Aliso Creek Road #100","","Aliso Viejo","CA","92656     ","001","04/08/2002","04/07/2005","Nurse Supervisor","02/12/2002","04/08/2002","04/07/2005","075","Certified",42000.00000,"Year",,"N","Las Vegas","NV",36150.00000,"Other","2001","Economic Research Institute","","","","","","","","","",""
2002-02-12 10:38:00,"I-02043-0016747","Health Insurance Plan of Greater New York","7 West 34th Street","","New York","NY","10001     ","001","03/01/2002","03/01/2005","Computer Network Systems Analyst","02/12/2002","03/01/2002","03/01/2005","169","Certified",85000.00000,"Year",,"N","New York","NY",76357.00000,"Other","2000","OES Survey 5600/15-1071","","","","","","","","","",""
2002-02-12 10:42:00,"I-02043-0016749","Micron Technology, Inc.","135 N. Los Robles Ave.","7th Floor","Pasadena","CA","91101     ","001","02/25/2002","02/24/2005","Software Development Engineer","02/12/2002","02/25/2002","02/24/2005","003","Certified",78000.00000,"Year",,"N","Pasadena","CA",77771.00000,"Other","2002","OES Wage Data","","","","","","","","","",""
2002-02-12 10:43:00,"I-02043-0016751","Zimmerman & Partners Advertising, Inc.","2200 West Commercial Blvd.","3rd Floor","Fort Lauderdale","FL","33309     ","001","02/20/2002","02/20/2005","coordinator, media advertising","02/12/2002","02/20/2002","02/20/2005","164","Certified",24900.00000,"Year",,"N","fort lauderdale","FL",26208.00000,"Other","2002","Online Wage Library","","","","","","","","","",""
2002-02-12 10:46:00,"I-02043-0016753","J.P. BUSINESS ENTERPRISES DBA. UDIPI RESTAURANT","29210 ORCHARD LAKE ROAD","","FARMINGTON HILLS","MI","48334     ","001","02/12/2002","02/11/2005","FOOD SERVICE MANAGER 2","02/12/2002","02/12/2002","02/11/2005","187","Certified",31490.00000,"Year",,"N","DETROIT","MI",33147.00000,"Other","2002","ERI","","","","","","","","","",""
2002-02-12 10:49:00,"I-02043-0016755","Digital GlobalSoft Limited","334 South Street","SHR3 2 W26","Shrewsbury","MA","01545     ","001","02/12/2002","02/12/2005","Programmer Analyst","02/12/2002","02/12/2002","02/12/2005","030","Certified",50705.00000,"Year",,"N","Boston Metro","MA",46030.00000,"Other","2002","OES Wage Data Survey","50705","Year","","N","Hartford","CT","40706","Other","2002","OES Wage Data Survey"
2002-02-12 10:50:00,"I-02043-0016757","Rapidigm, Inc","4400 Campbells Run Road","","Pittsburgh","PA","15205     ","040","03/04/2002","03/03/2005","PROGRAMMER ANALYST","02/12/2002","03/04/2002","03/03/2005","030","Certified",60000.00000,"Year",100000.00000,"N","AUSTIN","TX",38085.00000,"Other","2002","SOURCE OES","","","","","","","","","",""
2002-02-12 10:50:00,"I-02043-0016759","Unisys Corporation","Township Line & Union Meeting Rds","","Blue Bell","PA","19424     ","001","04/02/2002","04/02/2005","Unix Systems Administrator","02/12/2002","04/02/2002","04/02/2005","030","Certified",52812.00000,"Year",,"N","Eagan","MN",43181.00000,"Other","2002","OES","","","","","","","","","",""
2002-02-12 10:53:00,"I-02043-0016761","Johns Hopkins University","3103 North Charles Street","","Baltimore","MD","21218     ","001","05/01/2002","04/30/2005","Assistant Professor","02/12/2002","05/01/2002","04/30/2005","090","Certified",48700.00000,"Year",,"N","Baltimore","MD",38620.00000,"SESA","","","","","","","","","","","",""
2002-02-12 10:53:00,"I-02043-0016763","George Weston Bakeries Inc","55 Paradise Lane","","Bay Shore","NY","11706     ","001","03/01/2002","03/01/2005","Integrated Process Management Coordinator","02/12/2002","03/01/2002","03/01/2005","183","Certified",55400.00000,"Year",,"N","Carlisle","PA",42120.00000,"Other","2002","DOL Online Wage Library","","","","","","","","","",""
2002-02-12 10:54:00,"I-02043-0016767","Rapidigm, Inc","4400 Campbells Run Road","","Pittsburgh","PA","15205     ","040","03/04/2002","03/03/2005","PROGRAMMER ANALYST","02/12/2002","03/04/2002","03/03/2005","030","Certified",62000.00000,"Year",100000.00000,"N","AUSTIN","TX",60861.00000,"Other","2002","SOURCE OES","","","","","","","","","",""
2002-02-12 10:54:00,"I-02043-0016769","The Rockefeller University","1230 York Avenue","","New York","NY","10021-6399","001","07/01/2002","06/30/2005","postdoctoral researcher","02/12/2002","07/01/2002","06/30/2005","041","Certified",35000.00000,"Year",,"N","New York City","NY",22443.00000,"SESA","","","","","","","","","","","",""
2002-02-12 10:54:00,"I-02043-0016771","Access Nursing Services","411 Monville Road","","Pleasantville","NY","10579     ","001","02/25/2002","02/25/2005","Nurse Supervisor","02/12/2002","02/25/2002","02/25/2005","075","Certified",51500.00000,"Year",,"N","New York","NY",54111.00000,"Other","2002","ERI Economic Research Institute","","","","","","","","","",""
2002-02-12 10:58:00,"I-02043-0016775","AURORA EAST PUBLIC SCHOOL DISTRICT 131","417 FIFTH STREET","","AURORA","IL","60505     ","050","07/01/2002","07/01/2005","BILINGUAL ELEMENTARY SCHOOL TEACHER","02/12/2002","07/01/2002","07/01/2005","092","Certified",30610.00000,"Year",74949.00000,"N","AURORA","IL",30610.00000,"Collective Bargaining Agreement","","","","","","","","","","","",""
2002-02-12 10:58:00,"I-02043-0016777","SILVERLINE TECHNOLOGIES INC","53 KNIGHTSBRIDGE ROAD","","PISCATAWAY","NJ","08854     ","001","02/12/2002","02/12/2005","FINANCIAL ANALYST","02/12/2002","02/12/2002","02/12/2005","030","Certified",41000.00000,"Year",60000.00000,"N","PISCATAWAY","NJ",42500.00000,"Other","2000","2001 WATSON WYATT SURVEY","","","","","","","","","",""
2002-02-12 10:58:00,"I-02043-0016779","IBM Corporation","11 Stanwix Street","","Pittsburgh","PA","15222     ","001","02/25/2002","02/25/2005","Computer Systems Analyst-Principal","02/12/2002","02/25/2002","02/25/2005","030","Certified",100000.00000,"Year",,"N","Cypress","CA",70595.00000,"Other","2002","ALC/OES SOC Online Survey","","","","","","","","","",""
2002-02-12 10:58:00,"I-02043-0016781","Federal Home Loan Mortgage Corporation","8200 Jones Branch Drive","","McLean","VA","22102     ","001","05/15/2002","05/14/2005","Research Analyst","02/12/2002","05/15/2002","05/14/2005","050","Certified",53000.00000,"Year",,"N","Vienna","VA",45400.00000,"Other","2001","Towers Perrin/Watson Wyatt","","","","","","","","","",""
2002-02-12 11:00:00,"I-02043-0016783","Chicken Noodle Inc.","954 60th Street  Suite 9","","Oakland","CA","94608     ","001","03/11/2002","03/11/2005","Assistant Fashion Designer","02/12/2002","03/11/2002","03/11/2005","141","Certified",13.00000,"Hour",,"N","Oakland","CA",10.46000,"Other","2001","OES","","","","","","","","","",""
2002-02-12 11:03:00,"I-02043-0016785","MARECH LLC","2470 N.W. 102 Place, Suite 201","","Miami","FL","33172     ","001","02/25/2002","02/25/2005","GENERAL MANAGER","02/12/2002","02/25/2002","02/25/2005","185","Certified",1630.40000,"Week",1630.40000,"N","Miami","FL",1630.40000,"Other","2002","Florida Department of Labor","","","","","","","","","",""
2002-02-12 11:03:00,"I-02043-0016787","AURORA EAST SCHOOL DISTRICT 131","417 FIFTH STREET","","AURORA","IL","60505     ","020","07/01/2002","07/01/2005","BILINGUAL HIGH SCHOOL TEACHERS","02/12/2002","07/01/2002","07/01/2005","091","Certified",30610.00000,"Year",74949.00000,"N","AURORA","IL",30610.00000,"Collective Bargaining Agreement","","","","","","","","","","","",""
2002-02-12 11:04:00,"I-02043-0016789","Draexlmaier Automotive of America","1751 East Main Street","","Duncan","SC","29334     ","001","02/12/2002","02/11/2005","Mechanical Engineer","02/12/2002","02/12/2002","02/11/2005","007","Certified",41420.00000,"Year",,"N","Duncan","SC",43600.00000,"Other","2002","Watson Wyatt Data Services-ECS Geographic Report on Professional and Scientific Personnel Comp.","","","","","","","","","",""
2002-02-12 11:05:00,"I-02043-0016793","University of Rochester","211 Morey Hall","PO Box 270446","Rochester","NY","14627     ","001","07/01/2002","06/30/2005","Research Assistant Professor","02/12/2002","07/01/2002","06/30/2005","090","Certified",39000.00000,"Year",,"N","Rochester","NY",23005.00000,"SESA","","","","","","","","","","","",""
2002-02-12 11:07:00,"I-02043-0016797","Chesterfield PB LLC ","363 Cocoanut Row","","Palm Beach","FL","33480     ","001","03/01/2002","03/01/2005","Guest Relations Manager","02/12/2002","03/01/2002","03/01/2005","189","Certified",33500.00000,"Year",,"N","Palm Beach","FL",33418.00000,"Other","2002","ERI Economic Research Institute","","","","","","","","","",""
2002-02-12 11:07:00,"I-02043-0016799","Rapidigm, Inc","4400 Campbells Run Road","","Pittsburgh","PA","15205     ","015","03/04/2002","03/03/2005","PROGRAMMER ANALYST","02/12/2002","03/04/2002","03/03/2005","030","Certified",60000.00000,"Year",100000.00000,"N","AVON ","CO",43888.00000,"Other","2002","SOURCE OES","","","","","","","","","",""
2002-02-12 11:08:00,"I-02043-0016801","AURORA EAST SCHOOL DISTRICT 131","417 FIFTH STREET","","AURORA","IL","60505     ","005","07/01/2002","07/01/2005","BILINGUAL SCHOOL PSYCHOLOGIST","02/12/2002","07/01/2002","07/01/2005","045","Certified",30610.00000,"Year",74949.00000,"N","AURORA","IL",30610.00000,"Collective Bargaining Agreement","","","","","","","","","","","",""
2002-02-12 11:09:00,"I-02043-0016803","D'Apostrophe Design, Inc.","394 Broadway","5th Floor","New York","NY","10013     ","001","04/04/2002","04/04/2005","Furniture Designer","02/12/2002","04/04/2002","04/04/2005","142","Certified",50000.00000,"Year",,"N","New York","NY",48780.00000,"Other","2000","OES","","","","","","","","","",""
2002-02-12 11:10:00,"I-02042-0016023","Mirant Services LLC","1155 Perimeter Center West","","Atlanta","GA","30338     ","001","05/15/2002","05/15/2005","Finance Associate","02/12/2002","05/15/2002","05/15/2005","161","Certified",80000.00000,"Year",,"N","Atlanta","GA",60700.00000,"Other","2002","Watson & Wyatt Survey","","","","","","","","","",""
2002-02-12 11:12:00,"I-02043-0016805","Rapidigm, Inc","4400 Campbells Run Road","","Pittsburgh","PA","15205     ","005","03/04/2002","03/03/2005","PROGRAMMER ANALYST","02/12/2002","03/04/2002","03/03/2005","030","Certified",80000.00000,"Year",100000.00000,"N","AVON","CO",75525.00000,"Other","2002","SOURCE OES","","","","","","","","","",""
2002-02-12 11:12:00,"I-02043-0016807","Johns Hopkins University","3103 North Charles Street","","Baltimore","MD","21218     ","001","04/15/2002","04/14/2005","Reproductive Health Advisor","02/12/2002","04/15/2002","04/14/2005","079","Certified",85000.00000,"Year",,"N","Baltimore","MD",49959.00000,"SESA","","","","","","","","","","","",""
2002-02-12 11:13:00,"I-02043-0016811","Kanku Corporation d/b/a BP Market #2","5901 Lee Highway","","Chattanooga","TN","37404     ","001","03/04/2002","03/03/2005","Business Consultant/Manager","02/12/2002","03/04/2002","03/03/2005","185","Certified",33000.00000,"Year",,"N","Chattanooga","TN",33072.00000,"Other","2002","OES SOC Survey ","","","","","","","","","",""
2002-02-12 11:15:00,"I-02043-0016813","AURORA EAST SCHOOL DISTRICT 131","417 FIFTH STREET","","AURORA","IL","60505     ","005","07/01/2002","07/01/2005","BILINGUAL SPEECH THERAPISTS","02/12/2002","07/01/2002","07/01/2005","076","Certified",30610.00000,"Year",74949.00000,"N","AURORA","IL",30610.00000,"Collective Bargaining Agreement","","","","","","","","","","","",""
2002-02-12 11:17:00,"I-02043-0016815","Corgan Associates, Inc.","4300 Amon Carter Blvd.","","Ft. Worth","TX","76155     ","001","06/01/2002","06/01/2005","Interior Design Intern","02/12/2002","06/01/2002","06/01/2005","142","Certified",32000.00000,"Year",,"N","Ft. Worth ","TX",12106.00000,"Other","2002","OES/SOC Wage Data","","","","","","","","","",""
2002-02-12 11:17:00,"I-02043-0016817","Alyzak Corporation","6995 N.W. 82nd Avenue","Bay # 43","Miami","FL","33166     ","001","04/01/2002","04/01/2005","Software Engineer","02/12/2002","04/01/2002","04/01/2005","030","Certified",16.00000,"Hour",,"N","Miami","FL",16.80000,"SESA","","","","","","","","","","","",""
2002-02-12 11:17:00,"I-02043-0016819","robert graham, Inc","110 W 40 St. suite 2505","","New York","NY","10018     ","001","03/05/2002","03/04/2005","Fashion Designer","02/12/2002","03/05/2002","03/04/2005","271","Certified",60000.00000,"Year",,"N","New York","NY",36026.00000,"Other","2001","OES wage data","","","","","","","","","",""
2002-02-12 11:18:00,"I-02043-0016821","Concepts Financial Services,Inc.","1690 Lakeshore Drive","","Weston","FL","33326     ","001","03/09/2002","03/08/2005","Financial Manager","02/12/2002","03/09/2002","03/08/2005","160","Certified",31457.92000,"Year",,"N","Weston","FL",33113.60000,"SESA","","","","","","","","","","","",""
2002-02-12 11:19:00,"I-02043-0016823","InterActive Healthcare,Inc.","10530 Rockley Road, Suite 100","","Houston","TX","77099     ","001","02/12/2002","02/12/2005","Reimbursement Supervisor","02/12/2002","02/12/2002","02/12/2005","160","Certified",60840.00000,"Year",,"N","Houston","TX",60840.00000,"Other","2002","OES Wage Data","","","","","","","","","",""
2002-02-12 11:20:00,"I-02043-0016825","National Decision Systems","35 Stoney Brook Road","","Holmdel","NJ","07733     ","001","05/31/2002","05/31/2003","Systems Analyst","02/12/2002","05/31/2002","05/31/2003","199","Certified",72000.00000,"Year",,"N","Holmdel","NJ",69900.00000,"Other","2002","Watson Wyatt Data Survey","","","","","","","","","",""
2002-02-12 11:21:00,"I-02043-0016827","Rockaway Care Center","353 Beach 48th Street","","Edgemere","NY","11691     ","003","04/01/2002","03/31/2005","Nurse Supervisor/Team Leader","02/12/2002","04/01/2002","03/31/2005","075","Certified",59536.50000,"Year",62670.00000,"N","Edgemere","NY",62670.00000,"Other","2002","Online Wage Library","","","","","","","","","",""
2002-02-12 11:21:00,"I-02043-0016829","MEMORIAL SLOAN-KETTERING CANCER CENTER","633 THIRD AVENUE, 5th FLOOR","","NEW YORK","NY","10017     ","001","03/15/2002","03/14/2005","POSTDOCTORAL RESEARCH FELLOW","02/12/2002","03/15/2002","03/14/2005","090","Certified",45000.00000,"Year",45000.00000,"N","NEW YORK","NY",20514.00000,"SESA","","","","","","","","","","","",""
2002-02-12 11:26:00,"I-02043-0016831","Saint Barnabas Medical Center","Institute for Reproductive Medicine","101 Old Short Hills Road, Suite 501","West Orange","NJ","07052     ","001","03/22/2002","03/21/2005","Research Associate","02/12/2002","03/22/2002","03/21/2005","079","Certified",38338.00000,"Year",38338.00000,"N","West Oranfe","NJ",38337.00000,"Other","2002","ERI Salary Survey","","","","","","","","","",""
2002-02-12 11:26:00,"I-02043-0016833","Rapidigm, Inc","4400 Campbells Run Road","","Pittsburgh","PA","15205     ","020","03/04/2002","03/03/2005","PROGRAMMER ANALYST","02/12/2002","03/04/2002","03/03/2005","030","Certified",60000.00000,"Year",100000.00000,"N","BALTIMORE","MD",45656.00000,"Other","2002","SOURCE OES","","","","","","","","","",""
2002-02-12 11:26:00,"I-02043-0016835","Lavelle Murray Inc.","436 Spruce Street","","Scranton","PA","18501     ","001","03/11/2002","03/11/2005","Art Director","02/12/2002","03/11/2002","03/11/2005","141","Certified",61090.00000,"Year",,"N","Scranton","PA",61090.00000,"Other","2001","MSA:7560","","","","","","","","","",""
2002-02-12 11:27:00,"I-02043-0016837","North Shore Central School Distrct","112 Franklin Avenue","","Sea Cliff","NY","11579     ","001","08/01/2002","08/02/2004","Music Teacher","02/12/2002","08/01/2002","08/02/2004","092","Certified",46555.00000,"Year",,"N","Sea Cliff","NY",46555.00000,"Collective Bargaining Agreement","","","","","","","","","","","",""
2002-02-12 11:28:00,"I-02043-0016839","Rapidigm, Inc","4400 Campbells Run Road","","Pittsburgh","PA","15205     ","005","03/04/2002","03/03/2005","PROGRAMMER ANALYST","02/12/2002","03/04/2002","03/03/2005","030","Certified",75000.00000,"Year",100000.00000,"N","BALTIMORE","MD",72384.00000,"Other","2002","SOURCE OES","","","","","","","","","",""
2002-02-12 11:29:00,"I-02043-0016841","HEXAWARE TECHNOLOGIES INC","5 INDEPENDENCE WAY","","PRINCETON","NJ","08540     ","010","02/12/2002","02/11/2005","PROGRAMMER ANALYST","02/12/2002","02/12/2002","02/11/2005","030","Certified",49317.00000,"Year",,"N","ARLINGTON","VA",51912.00000,"Other","2002","ERI","","","","","","","","","",""
2002-02-12 11:30:00,"I-02043-0016843","MARECH LLC","2470 N.W. 102 Place, Suite 201","","Miami","FL","33172     ","001","02/25/2002","02/25/2005","GENERAL MANAGER","02/12/2002","02/25/2002","02/25/2005","185","Certified",1650.00000,"Week",1650.00000,"N","Miami","FL",1630.40000,"Other","2002","Florida Department of Labor","","","","","","","","","",""
2002-02-12 11:31:00,"I-02043-0016845","Diascience Corporation","580 Fifth Avenue","Suite 521","New York","NY","10036     ","001","04/01/2002","04/01/2005","head of business development","02/12/2002","04/01/2002","04/01/2005","189","Certified",56638.00000,"Year",,"N","New York","NY",56638.00000,"Other","2002","OES WAGE DATA","","","","","","","","","",""
2002-02-12 11:31:00,"I-02043-0016847","Data Conversion Incorporated","238 Main Street","","Cambridge","MA","01242     ","001","02/12/2002","02/12/2005","Sales Engineer","02/12/2002","02/12/2002","02/12/2005","163","Certified",55000.00000,"Year",,"N","Cambridge","MA",43368.00000,"Other","2002","OES Wage Data Survey","55000","Year","","N","Portsmouth","NH","25064","Other","2002","OES Wage Data Survey"
2002-02-12 11:32:00,"I-02043-0016849","Embassy Suites Chicago Downtown Lakefront","511 N. Columbus Drive","","Chicago","IL","60611     ","001","02/12/2002","02/11/2005","Restaurant Manager","02/12/2002","02/12/2002","02/11/2005","187","Certified",25000.00000,"Year",,"N","Chicago","IL",18512.00000,"Other","2002","OES SOC Data Chicago IL Cook Co.","","","","","","","","","",""
2002-02-12 11:32:00,"I-02043-0016851","Rapidigm, Inc","4400 Campbells Run Road","","Pittsburgh","PA","15205     ","010","03/04/2002","03/03/2005","PROGRAMMER ANALYST","02/12/2002","03/04/2002","03/03/2005","030","Certified",60000.00000,"Year",100000.00000,"N","BASKING RIDGE","NJ",47174.00000,"Other","2002","SOURCE OES","","","","","","","","","",""
2002-02-12 11:32:00,"I-02043-0016853","Ingomar Associates, Inc.","1072 Thomas Jefferson Way, NW","","Washington","DC","20007     ","001","02/12/2002","02/12/2005","IT Consultant","02/12/2002","02/12/2002","02/12/2005","030","Certified",130000.00000,"Year",,"N","Pittsburgh","PA",70346.00000,"Other","2002","OWL","","","","","","","","","",""
2002-02-12 11:33:00,"I-02043-0016855","Teddy Bear Montessori School of Sarasota, Inc.","3805 North Lockwood Ridge Road","","Sarasota","FL","34234     ","001","03/11/2002","03/10/2005","Teacher, Early Childhood Development","02/12/2002","03/11/2002","03/10/2005","092","Certified",25000.00000,"Year",,"N","Sarasota","FL",21216.00000,"Other","2002","OES Wage Survey - Code 252011","","","","","","","","","",""
2002-02-12 11:35:00,"I-02043-0016857","NEWPORT CAR & LIMOUSINE SERVICE INC","170 CHRISTOPHERE COLUMBUS DRIVE","","JERSEY CITY","NJ","07302     ","001","02/12/2002","02/11/2005","PROGRAMMER ANALYST","02/12/2002","02/12/2002","02/11/2005","030","Certified",47000.00000,"Year",,"N","JERSEY CITY","NJ",46973.00000,"Other","2002","ERI SALARY SURVEY","","","","","","","","","",""
2002-02-12 11:35:00,"I-02043-0016859","Rapidigm, Inc","4400 Campbells Run Road","","Pittsburgh","PA","15205     ","005","03/04/2002","03/03/2005","PROGRAMMER ANALYST","02/12/2002","03/04/2002","03/03/2005","030","Certified",90000.00000,"Year",120000.00000,"N","BASKING RIDGE","NJ",85904.00000,"Other","2002","SOURCE OES","","","","","","","","","",""
2002-02-12 11:36:00,"I-02043-0016863","Children's Hospital Medical Center","3333 Burnet Avenue","","Cincinnati","OH","45229     ","001","03/01/2002","03/01/2005","Research Fellow","02/12/2002","03/01/2002","03/01/2005","041","Certified",35000.00000,"Year",,"N","Cincinnati","OH",23546.00000,"SESA","","","","","","","","","","","",""
2002-02-12 11:37:00,"I-02043-0016865","Corgan Associates, Inc.","501 Elm Street, #500","","Dallas","TX","75202     ","001","06/01/2002","06/01/2005","Interior Design Intern","02/12/2002","06/01/2002","06/01/2005","142","Certified",32000.00000,"Year",,"N","Ft. Worth","TX",12106.00000,"Other","2002","OES/SOC Wage Data","","","","","","","","","",""
2002-02-12 11:38:00,"I-02043-0016867","SMT LLC","2768 Golfview Drive","","Naperville","IL","60563     ","001","02/19/2002","02/19/2005","Project Engineer","02/12/2002","02/19/2002","02/19/2005","007","Certified",55000.00000,"Year",,"N","Naperville","IL",43202.00000,"Other","2002","OES WAGE DATA","","","","","","","","","",""
2002-02-12 11:38:00,"I-02039-0015189","Phoenix Global Solutions, Inc.","One American Row, 4th Floor","","Hartford","CT","06102     ","030","02/15/2002","02/15/2005","Senior Programmer","02/12/2002","02/15/2002","02/15/2005","030","Certified",53485.00000,"Year",70000.00000,"N","Hartford","CT",56300.00000,"Other","2001","Watson Wyatt Data Services","","","","","","","","","",""
2002-02-12 11:40:00,"I-02043-0016869","Rapidigm, Inc","4400 Campbells Run Road","","Pittsburgh","PA","15205     ","010","03/04/2002","03/03/2005","PROGRAMMER ANALYST","02/12/2002","03/04/2002","03/03/2005","030","Certified",60000.00000,"Year",100000.00000,"N","BAY CITY","TX",45926.00000,"Other","2002","SOURCE OES","","","","","","","","","",""
2002-02-12 11:41:00,"I-02043-0016871","Best Home Mortgages, Inc.","2506 Chamblee Tucker Road","","Chamblee","GA","30341     ","001","03/01/2002","02/28/2005","Public Relations Manager","02/12/2002","03/01/2002","02/28/2005","186","Certified",35000.00000,"Year",,"N","Chamblee","GA",33592.00000,"Other","2002","OES Wages Data","","","","","","","","","",""
2002-02-12 11:44:00,"I-02043-0016873","Technisource, Inc.","676 East Swedesford Road","Suite 300","Wayne","PA","19087     ","001","02/12/2002","02/12/2005","Computer Software Engineer","02/12/2002","02/12/2002","02/12/2005","030","Certified",60000.00000,"Year",,"N","Burlington","NC",44054.00000,"SESA","","","","","","","","","","","",""
2002-02-12 11:46:00,"I-02043-0016875","Palm Inc.","5470 Great America Pkwy","","Santa Clara","CA","95054     ","001","03/01/2002","03/01/2005","Software Quality Control Engineer","02/12/2002","03/01/2002","03/01/2005","030","Certified",85000.00000,"Year",,"N","Santa Clara","CA",80542.00000,"SESA","","","","","","","","","","","",""
2002-02-12 11:47:00,"I-02043-0016877","Safra National Bank of New York","546 Fifth Avenue","","New York","NY","10036     ","001","02/15/2002","02/15/2005","Vice President Trust & Legal Affairs","02/12/2002","02/15/2002","02/15/2005","186","Certified",115915.00000,"Year",122013.00000,"N","New York","NY",122013.00000,"SESA","","","","","","","","","","","",""
2002-02-12 11:48:00,"I-02043-0016881","FRAMEWORK INVESTMENT GROUP LLC","767 Third Avenue","21st Floor","New York","NY","10017     ","001","03/01/2002","03/01/2005","Vice President Operations","02/12/2002","03/01/2002","03/01/2005","199","Certified",65000.00000,"Year",,"N","New York","NY",57733.00000,"Other","2002","2002 ERI Salary Survey Assessor","65000","Year","","N","Stamford","CT","56903","Other","2002","2002 ERI Salary Survey Assessor "
2002-02-12 11:49:00,"I-02043-0016883","CONAGRA FOODS, INC.","ONE CONAGRA DRIVE","","OMAHA","NE","68102     ","001","03/15/2002","03/14/2005","PRODUCTION CAPACITY PLANNER","02/12/2002","03/15/2002","03/14/2005","012","Certified",45000.00000,"Year",,"N","SCHAUMBURG","IL",45115.00000,"SESA","","","","","","","","","","","",""
2002-02-12 11:49:00,"I-02043-0016885","Brigham and Women's Hospital","Partners International Office","101 Merrimac Street","Boston","MA","02114     ","001","06/01/2002","05/31/2005","Research Associate","02/12/2002","06/01/2002","05/31/2005","079","Certified",45000.00000,"Year",,"N","Boston","MA",27290.00000,"SESA","","","","","","","","","","","",""
2002-02-12 11:51:00,"I-02043-0016887","FINNCHEM USA INC.","6860 Phillips Industrial Boulevard","","Jacksonville","FL","32256     ","001","02/18/2002","02/18/2005","ANALYTICAL CHEMIST","02/12/2002","02/18/2002","02/18/2005","022","Certified",58000.00000,"Year",,"N","Eastover","SC",50860.00000,"Other","2001","COMPDATA SURVEYS","","","","","","","","","",""
2002-02-12 11:51:00,"I-02043-0016891","Access Nursing Services","411 Monville Road","","Pleasantville","NY","10570     ","001","02/25/2002","02/25/2005","Nurse Supervisor","02/12/2002","02/25/2002","02/25/2005","075","Certified",51500.00000,"Year",,"N","New York","NY",54111.00000,"Other","2002","ERI Economic Research Institute","","","","","","","","","",""
2002-02-12 11:53:00,"I-02043-0016893","Start Light Incorporated","7061 Grand National Drive","Suite 105A","Orlando","FL","32819     ","001","02/12/2002","02/15/2004","Contract Manager","02/12/2002","02/12/2002","02/15/2004","160","Certified",30000.00000,"Year",36000.00000,"N","Orlando","FL",28000.00000,"SESA","","","","","","","","","","","",""
2002-02-12 11:54:00,"I-02043-0016895","Robert Pardo Gallery Inc.","210 11th Avenue","room 503","New York","NY","10001     ","001","02/12/2002","02/12/2005","Assistant Art Director/Administrative Assistant","02/12/2002","02/12/2002","02/12/2005","149","Certified",23.00000,"Hour",,"N","New York","NY",22.97000,"SESA","","","","","","","","","","","",""
2002-02-12 11:54:00,"I-02043-0016897","D'Apostrophe Design, Inc.","394 Broadway","5th Floor","New York","NY","10013     ","001","04/04/2002","04/04/2005","Furniture Designer","02/12/2002","04/04/2002","04/04/2005","142","Certified",23.50000,"Hour",,"Y","New York","NY",23.45000,"Other","2000","OES","","","","","","","","","",""
2002-02-12 11:56:00,"I-02043-0016899","Edimat USA, Inc","7500 NW 41 Street, Suite 104","","Miami","FL","33166     ","001","02/15/2002","02/14/2005","Graphic Art Desigenr","02/12/2002","02/15/2002","02/14/2005","141","Certified",23.60000,"Hour",,"Y","Miami","FL",23.60000,"SESA","","","","","","","","","","","",""
2002-02-12 11:57:00,"I-02043-0016901","PEMBROKE DENTAL ASSOCIATES,PA","12251 TAFT STREET, SUITE 404","","PEMBROKE PINES","FL","33026-1956","001","03/25/2002","03/24/2005","DENTAL SERVICES ADMINISTRATOR","02/12/2002","03/25/2002","03/24/2005","169","Certified",35000.00000,"Year",,"N","PEMBROKE PINES","FL",31366.00000,"SESA","","","","","","","","","","","",""
2002-02-12 11:59:00,"I-02043-0016903","Indiana University","601 East Kirkwood","Franklin Hall 306","Bloomington","IN","47405     ","001","03/01/2002","03/01/2004","Post Doctoral Research Fellowship","02/12/2002","03/01/2002","03/01/2004","090","Certified",26000.00000,"Year",,"N","Bloomington","IN",25376.00000,"SESA","","","","","","","","","","","",""
2002-02-12 12:00:00,"I-02043-0016905","Access Nursing Services","411 Monville Road","","Pleasantville","NY","10570     ","001","02/25/2002","02/25/2005","Nurse Supervisor","02/12/2002","02/25/2002","02/25/2005","075","Certified",51500.00000,"Year",,"N","New York","NY",54111.00000,"Other","2002","ERI Economic Research Institute","","","","","","","","","",""
